date,country,sector,mtco2_per_day
2024-04-12,Brazil,Domestic Aviation,0.0250649
2024-04-12,Brazil,Ground Transport,0.643222
2024-04-12,Brazil,Industry,0.519898
2024-04-12,Brazil,International Aviation,0.0189748
2024-04-12,Brazil,Power,0.0372561
2024-04-12,Brazil,Residential,0.00158202
2024-04-13,Brazil,Domestic Aviation,0.023343
2024-04-13,Brazil,Ground Transport,0.553359
2024-04-13,Brazil,Industry,0.513376
2024-04-13,Brazil,International Aviation,0.0191163
2024-04-13,Brazil,Power,0.0367887
2024-04-13,Brazil,Residential,0.000107506
2024-04-14,Brazil,Domestic Aviation,0.0224733
2024-04-14,Brazil,Ground Transport,0.39686
2024-04-14,Brazil,Industry,0.397647
2024-04-14,Brazil,International Aviation,0.0203755
2024-04-14,Brazil,Power,0.0284956
2024-04-14,Brazil,Residential,4.20162e-05
2024-04-15,Brazil,Domestic Aviation,0.0248885
2024-04-15,Brazil,Ground Transport,0.634579
2024-04-15,Brazil,Industry,0.395327
2024-04-15,Brazil,International Aviation,0.0187776
2024-04-15,Brazil,Power,0.0283293
2024-04-15,Brazil,Residential,8.80248e-07
2024-04-16,Brazil,Domestic Aviation,0.0241437
2024-04-16,Brazil,Ground Transport,0.641518
2024-04-16,Brazil,Industry,0.41407
2024-04-16,Brazil,International Aviation,0.0185842
2024-04-16,Brazil,Power,0.0296724
2024-04-16,Brazil,Residential,1.73843e-05
2024-04-17,Brazil,Domestic Aviation,0.0238532
2024-04-17,Brazil,Ground Transport,0.639874
2024-04-17,Brazil,Industry,0.406249
2024-04-17,Brazil,International Aviation,0.0187304
2024-04-17,Brazil,Power,0.029112
2024-04-17,Brazil,Residential,0.0084099
2024-04-18,Brazil,Domestic Aviation,0.0245543
2024-04-18,Brazil,Ground Transport,0.644183
2024-04-18,Brazil,Industry,0.455113
2024-04-18,Brazil,International Aviation,0.0170789
2024-04-18,Brazil,Power,0.0326136
2024-04-18,Brazil,Residential,0.0503269
2024-04-19,Brazil,Domestic Aviation,0.0253105
2024-04-19,Brazil,Ground Transport,0.642375
2024-04-19,Brazil,Industry,0.545988
2024-04-19,Brazil,International Aviation,0.0181929
2024-04-19,Brazil,Power,0.0391257
2024-04-19,Brazil,Residential,0.0869983
2024-04-20,Brazil,Domestic Aviation,0.0231209
2024-04-20,Brazil,Ground Transport,0.558428
2024-04-20,Brazil,Industry,0.523054
2024-04-20,Brazil,International Aviation,0.0184076
2024-04-20,Brazil,Power,0.0374823
2024-04-20,Brazil,Residential,0.0280533
2024-04-21,Brazil,Domestic Aviation,0.0219721
2024-04-21,Brazil,Ground Transport,0.407639
2024-04-21,Brazil,Industry,0.533609
2024-04-21,Brazil,International Aviation,0.0195087
2024-04-21,Brazil,Power,0.0382386
2024-04-21,Brazil,Residential,0.00162436
2024-04-22,Brazil,Domestic Aviation,0.0242453
2024-04-22,Brazil,Ground Transport,0.62584
2024-04-22,Brazil,Industry,0.544949
2024-04-22,Brazil,International Aviation,0.0187591
2024-04-22,Brazil,Power,0.0390513
2024-04-22,Brazil,Residential,0.0012751
2024-04-23,Brazil,Domestic Aviation,0.0238606
2024-04-23,Brazil,Ground Transport,0.61371
2024-04-23,Brazil,Industry,0.541032
2024-04-23,Brazil,International Aviation,0.0187155
2024-04-23,Brazil,Power,0.0387706
2024-04-23,Brazil,Residential,9.6598e-05
2024-04-24,Brazil,Domestic Aviation,0.0239755
2024-04-24,Brazil,Ground Transport,0.639456
2024-04-24,Brazil,Industry,0.491916
2024-04-24,Brazil,International Aviation,0.0185882
2024-04-24,Brazil,Power,0.0352509
2024-04-24,Brazil,Residential,0.000743878
2024-04-25,Brazil,Domestic Aviation,0.0245595
2024-04-25,Brazil,Ground Transport,0.641885
2024-04-25,Brazil,Industry,0.507804
2024-04-25,Brazil,International Aviation,0.0180228
2024-04-25,Brazil,Power,0.0363895
2024-04-25,Brazil,Residential,0.00562435
2024-04-26,Brazil,Domestic Aviation,0.0255092
2024-04-26,Brazil,Ground Transport,0.639756
2024-04-26,Brazil,Industry,0.460388
2024-04-26,Brazil,International Aviation,0.0190377
2024-04-26,Brazil,Power,0.0329916
2024-04-26,Brazil,Residential,0.000510203
2024-04-27,Brazil,Domestic Aviation,0.0235945
2024-04-27,Brazil,Ground Transport,0.543392
2024-04-27,Brazil,Industry,0.464118
2024-04-27,Brazil,International Aviation,0.0184653
2024-04-27,Brazil,Power,0.0332589
2024-04-27,Brazil,Residential,0.0
2024-04-28,Brazil,Domestic Aviation,0.0217294
2024-04-28,Brazil,Ground Transport,0.403223
2024-04-28,Brazil,Industry,0.46095
2024-04-28,Brazil,International Aviation,0.0201294
2024-04-28,Brazil,Power,0.0330319
2024-04-28,Brazil,Residential,0.0123016
2024-04-29,Brazil,Domestic Aviation,0.0243209
2024-04-29,Brazil,Ground Transport,0.628842
2024-04-29,Brazil,Industry,0.474877
2024-04-29,Brazil,International Aviation,0.0193239
2024-04-29,Brazil,Power,0.0340299
2024-04-29,Brazil,Residential,0.00298749
2024-04-30,Brazil,Domestic Aviation,0.0233367
2024-04-30,Brazil,Ground Transport,0.646839
2024-04-30,Brazil,Industry,0.476899
2024-04-30,Brazil,International Aviation,0.0186223
2024-04-30,Brazil,Power,0.0341748
2024-04-30,Brazil,Residential,0.0
2024-05-01,Brazil,Domestic Aviation,0.0222383
2024-05-01,Brazil,Ground Transport,0.412619
2024-05-01,Brazil,Industry,0.513199
2024-05-01,Brazil,International Aviation,0.0183022
2024-05-01,Brazil,Power,0.0386844
2024-05-01,Brazil,Residential,7.66713e-06
2024-05-02,Brazil,Domestic Aviation,0.023158
2024-05-02,Brazil,Ground Transport,0.636501
2024-05-02,Brazil,Industry,0.515422
2024-05-02,Brazil,International Aviation,0.018073
2024-05-02,Brazil,Power,0.0388519
2024-05-02,Brazil,Residential,0.000965534
2024-05-03,Brazil,Domestic Aviation,0.024428
2024-05-03,Brazil,Ground Transport,0.64059
2024-05-03,Brazil,Industry,0.521585
2024-05-03,Brazil,International Aviation,0.0192916
2024-05-03,Brazil,Power,0.0393165
2024-05-03,Brazil,Residential,0.0277957
2024-05-04,Brazil,Domestic Aviation,0.0222978
2024-05-04,Brazil,Ground Transport,0.54905
2024-05-04,Brazil,Industry,0.523256
2024-05-04,Brazil,International Aviation,0.0190513
2024-05-04,Brazil,Power,0.0394425
2024-05-04,Brazil,Residential,0.00400954
2024-05-05,Brazil,Domestic Aviation,0.0213256
2024-05-05,Brazil,Ground Transport,0.400438
2024-05-05,Brazil,Industry,0.429349
2024-05-05,Brazil,International Aviation,0.0189779
2024-05-05,Brazil,Power,0.0323639
2024-05-05,Brazil,Residential,5.95621e-07
2024-05-06,Brazil,Domestic Aviation,0.0234035
2024-05-06,Brazil,Ground Transport,0.635033
2024-05-06,Brazil,Industry,0.521052
2024-05-06,Brazil,International Aviation,0.0191851
2024-05-06,Brazil,Power,0.0392763
2024-05-06,Brazil,Residential,3.03328e-05
2024-05-07,Brazil,Domestic Aviation,0.023344
2024-05-07,Brazil,Ground Transport,0.643026
2024-05-07,Brazil,Industry,0.524191
2024-05-07,Brazil,International Aviation,0.0191284
2024-05-07,Brazil,Power,0.039513
2024-05-07,Brazil,Residential,0.0
2024-05-08,Brazil,Domestic Aviation,0.0230397
2024-05-08,Brazil,Ground Transport,0.643318
2024-05-08,Brazil,Industry,0.540615
2024-05-08,Brazil,International Aviation,0.01853
2024-05-08,Brazil,Power,0.040751
2024-05-08,Brazil,Residential,0.0
2024-05-09,Brazil,Domestic Aviation,0.0238897
2024-05-09,Brazil,Ground Transport,0.643895
2024-05-09,Brazil,Industry,0.507019
2024-05-09,Brazil,International Aviation,0.0178705
2024-05-09,Brazil,Power,0.0382185
2024-05-09,Brazil,Residential,0.0274963
2024-05-10,Brazil,Domestic Aviation,0.0242569
2024-05-10,Brazil,Ground Transport,0.645525
2024-05-10,Brazil,Industry,0.505772
2024-05-10,Brazil,International Aviation,0.0194202
2024-05-10,Brazil,Power,0.0381245
2024-05-10,Brazil,Residential,0.0525879
2024-05-11,Brazil,Domestic Aviation,0.0222808
2024-05-11,Brazil,Ground Transport,0.580314
2024-05-11,Brazil,Industry,0.514857
2024-05-11,Brazil,International Aviation,0.0187247
2024-05-11,Brazil,Power,0.0388094
2024-05-11,Brazil,Residential,0.0129323
2024-05-12,Brazil,Domestic Aviation,0.0211889
2024-05-12,Brazil,Ground Transport,0.494788
2024-05-12,Brazil,Industry,0.513755
2024-05-12,Brazil,International Aviation,0.0193981
2024-05-12,Brazil,Power,0.0387263
2024-05-12,Brazil,Residential,0.0052019
2024-05-13,Brazil,Domestic Aviation,0.0236782
2024-05-13,Brazil,Ground Transport,0.626851
2024-05-13,Brazil,Industry,0.529531
2024-05-13,Brazil,International Aviation,0.0191799
2024-05-13,Brazil,Power,0.0399155
2024-05-13,Brazil,Residential,0.0370597
2024-05-14,Brazil,Domestic Aviation,0.0236798
2024-05-14,Brazil,Ground Transport,0.640151
2024-05-14,Brazil,Industry,0.518872
2024-05-14,Brazil,International Aviation,0.0187011
2024-05-14,Brazil,Power,0.039112
2024-05-14,Brazil,Residential,0.178605
2024-05-15,Brazil,Domestic Aviation,0.0236598
2024-05-15,Brazil,Ground Transport,0.642483
2024-05-15,Brazil,Industry,0.51924
2024-05-15,Brazil,International Aviation,0.0177149
2024-05-15,Brazil,Power,0.0391398
2024-05-15,Brazil,Residential,0.2554
2024-05-16,Brazil,Domestic Aviation,0.0238123
2024-05-16,Brazil,Ground Transport,0.639061
2024-05-16,Brazil,Industry,0.524139
2024-05-16,Brazil,International Aviation,0.0186805
2024-05-16,Brazil,Power,0.0395091
2024-05-16,Brazil,Residential,0.13616
2024-05-17,Brazil,Domestic Aviation,0.02419
2024-05-17,Brazil,Ground Transport,0.640922
2024-05-17,Brazil,Industry,0.536899
2024-05-17,Brazil,International Aviation,0.0196074
2024-05-17,Brazil,Power,0.0404709
2024-05-17,Brazil,Residential,0.101269
2024-05-18,Brazil,Domestic Aviation,0.0223537
2024-05-18,Brazil,Ground Transport,0.559338
2024-05-18,Brazil,Industry,0.480266
2024-05-18,Brazil,International Aviation,0.0185638
2024-05-18,Brazil,Power,0.036202
2024-05-18,Brazil,Residential,0.140936
2024-05-19,Brazil,Domestic Aviation,0.0211853
2024-05-19,Brazil,Ground Transport,0.388611
2024-05-19,Brazil,Industry,0.439489
2024-05-19,Brazil,International Aviation,0.0197586
2024-05-19,Brazil,Power,0.0331282
2024-05-19,Brazil,Residential,0.173072
2024-05-20,Brazil,Domestic Aviation,0.0242528
2024-05-20,Brazil,Ground Transport,0.629404
2024-05-20,Brazil,Industry,0.489078
2024-05-20,Brazil,International Aviation,0.0181454
2024-05-20,Brazil,Power,0.0368662
2024-05-20,Brazil,Residential,0.136336
2024-05-21,Brazil,Domestic Aviation,0.0235964
2024-05-21,Brazil,Ground Transport,0.641185
2024-05-21,Brazil,Industry,0.517975
2024-05-21,Brazil,International Aviation,0.0195353
2024-05-21,Brazil,Power,0.0390444
2024-05-21,Brazil,Residential,0.0802531
2024-05-22,Brazil,Domestic Aviation,0.0240017
2024-05-22,Brazil,Ground Transport,0.640616
2024-05-22,Brazil,Industry,0.517559
2024-05-22,Brazil,International Aviation,0.0202168
2024-05-22,Brazil,Power,0.039013
2024-05-22,Brazil,Residential,0.00545751
2024-05-23,Brazil,Domestic Aviation,0.0237797
2024-05-23,Brazil,Ground Transport,0.639885
2024-05-23,Brazil,Industry,0.524036
2024-05-23,Brazil,International Aviation,0.0181473
2024-05-23,Brazil,Power,0.0395013
2024-05-23,Brazil,Residential,0.00608158
2024-05-24,Brazil,Domestic Aviation,0.0243711
2024-05-24,Brazil,Ground Transport,0.639916
2024-05-24,Brazil,Industry,0.531837
2024-05-24,Brazil,International Aviation,0.0186058
2024-05-24,Brazil,Power,0.0400893
2024-05-24,Brazil,Residential,0.0709446
2024-05-25,Brazil,Domestic Aviation,0.0230527
2024-05-25,Brazil,Ground Transport,0.55742
2024-05-25,Brazil,Industry,0.518674
2024-05-25,Brazil,International Aviation,0.0191224
2024-05-25,Brazil,Power,0.0390971
2024-05-25,Brazil,Residential,0.3305
2024-05-26,Brazil,Domestic Aviation,0.0210249
2024-05-26,Brazil,Ground Transport,0.378965
2024-05-26,Brazil,Industry,0.519576
2024-05-26,Brazil,International Aviation,0.0196906
2024-05-26,Brazil,Power,0.0391651
2024-05-26,Brazil,Residential,0.47109
2024-05-27,Brazil,Domestic Aviation,0.0239288
2024-05-27,Brazil,Ground Transport,0.635304
2024-05-27,Brazil,Industry,0.524588
2024-05-27,Brazil,International Aviation,0.0189566
2024-05-27,Brazil,Power,0.0395429
2024-05-27,Brazil,Residential,0.288704
2024-05-28,Brazil,Domestic Aviation,0.0241362
2024-05-28,Brazil,Ground Transport,0.644503
2024-05-28,Brazil,Industry,0.515774
2024-05-28,Brazil,International Aviation,0.0185509
2024-05-28,Brazil,Power,0.0388785
2024-05-28,Brazil,Residential,0.338599
2024-05-29,Brazil,Domestic Aviation,0.0254788
2024-05-29,Brazil,Ground Transport,0.650966
2024-05-29,Brazil,Industry,0.606515
2024-05-29,Brazil,International Aviation,0.0188681
2024-05-29,Brazil,Power,0.0457184
2024-05-29,Brazil,Residential,0.526746
2024-05-30,Brazil,Domestic Aviation,0.0236259
2024-05-30,Brazil,Ground Transport,0.459681
2024-05-30,Brazil,Industry,0.591991
2024-05-30,Brazil,International Aviation,0.0185371
2024-05-30,Brazil,Power,0.0446236
2024-05-30,Brazil,Residential,0.560284
2024-05-31,Brazil,Domestic Aviation,0.0189207
2024-05-31,Brazil,Ground Transport,0.572844
2024-05-31,Brazil,Industry,0.662732
2024-05-31,Brazil,International Aviation,0.0183322
2024-05-31,Brazil,Power,0.049956
2024-05-31,Brazil,Residential,0.468745
2024-06-01,Brazil,Domestic Aviation,0.0191283
2024-06-01,Brazil,Ground Transport,0.485543
2024-06-01,Brazil,Industry,0.572402
2024-06-01,Brazil,International Aviation,0.0187208
2024-06-01,Brazil,Power,0.0507358
2024-06-01,Brazil,Residential,0.235202
2024-06-02,Brazil,Domestic Aviation,0.0213861
2024-06-02,Brazil,Ground Transport,0.375829
2024-06-02,Brazil,Industry,0.582805
2024-06-02,Brazil,International Aviation,0.0191783
2024-06-02,Brazil,Power,0.0516579
2024-06-02,Brazil,Residential,0.106031
2024-06-03,Brazil,Domestic Aviation,0.0244449
2024-06-03,Brazil,Ground Transport,0.632777
2024-06-03,Brazil,Industry,0.549789
2024-06-03,Brazil,International Aviation,0.0197483
2024-06-03,Brazil,Power,0.0487315
2024-06-03,Brazil,Residential,0.107371
2024-06-04,Brazil,Domestic Aviation,0.0247138
2024-06-04,Brazil,Ground Transport,0.640644
2024-06-04,Brazil,Industry,0.554613
2024-06-04,Brazil,International Aviation,0.0192215
2024-06-04,Brazil,Power,0.0491591
2024-06-04,Brazil,Residential,0.23169
2024-06-05,Brazil,Domestic Aviation,0.0244643
2024-06-05,Brazil,Ground Transport,0.642298
2024-06-05,Brazil,Industry,0.569015
2024-06-05,Brazil,International Aviation,0.0185838
2024-06-05,Brazil,Power,0.0504357
2024-06-05,Brazil,Residential,0.114349
2024-06-06,Brazil,Domestic Aviation,0.0245914
2024-06-06,Brazil,Ground Transport,0.644967
2024-06-06,Brazil,Industry,0.566823
2024-06-06,Brazil,International Aviation,0.0185024
2024-06-06,Brazil,Power,0.0502414
2024-06-06,Brazil,Residential,0.0542418
2024-06-07,Brazil,Domestic Aviation,0.0255902
2024-06-07,Brazil,Ground Transport,0.647056
2024-06-07,Brazil,Industry,0.567568
2024-06-07,Brazil,International Aviation,0.0196448
2024-06-07,Brazil,Power,0.0503073
2024-06-07,Brazil,Residential,0.0337689
2024-06-08,Brazil,Domestic Aviation,0.0227764
2024-06-08,Brazil,Ground Transport,0.573857
2024-06-08,Brazil,Industry,0.472766
2024-06-08,Brazil,International Aviation,0.0190799
2024-06-08,Brazil,Power,0.0419044
2024-06-08,Brazil,Residential,0.0398154
2024-06-09,Brazil,Domestic Aviation,0.0216553
2024-06-09,Brazil,Ground Transport,0.415216
2024-06-09,Brazil,Industry,0.465557
2024-06-09,Brazil,International Aviation,0.0189815
2024-06-09,Brazil,Power,0.0412654
2024-06-09,Brazil,Residential,0.0192539
2024-06-10,Brazil,Domestic Aviation,0.0242493
2024-06-10,Brazil,Ground Transport,0.631348
2024-06-10,Brazil,Industry,0.527047
2024-06-10,Brazil,International Aviation,0.0196305
2024-06-10,Brazil,Power,0.0467157
2024-06-10,Brazil,Residential,0.00286532
2024-06-11,Brazil,Domestic Aviation,0.0242943
2024-06-11,Brazil,Ground Transport,0.640073
2024-06-11,Brazil,Industry,0.56772
2024-06-11,Brazil,International Aviation,0.0190526
2024-06-11,Brazil,Power,0.0503209
2024-06-11,Brazil,Residential,0.0112244
2024-06-12,Brazil,Domestic Aviation,0.0245991
2024-06-12,Brazil,Ground Transport,0.647165
2024-06-12,Brazil,Industry,0.563202
2024-06-12,Brazil,International Aviation,0.0186881
2024-06-12,Brazil,Power,0.0499204
2024-06-12,Brazil,Residential,0.0193318
2024-06-13,Brazil,Domestic Aviation,0.0243314
2024-06-13,Brazil,Ground Transport,0.6425
2024-06-13,Brazil,Industry,0.600978
2024-06-13,Brazil,International Aviation,0.0186055
2024-06-13,Brazil,Power,0.0532687
2024-06-13,Brazil,Residential,0.0335531
2024-06-14,Brazil,Domestic Aviation,0.0257869
2024-06-14,Brazil,Ground Transport,0.642324
2024-06-14,Brazil,Industry,0.580309
2024-06-14,Brazil,International Aviation,0.0192855
2024-06-14,Brazil,Power,0.0514367
2024-06-14,Brazil,Residential,0.0113868
2024-06-15,Brazil,Domestic Aviation,0.0231576
2024-06-15,Brazil,Ground Transport,0.559324
2024-06-15,Brazil,Industry,0.535958
2024-06-15,Brazil,International Aviation,0.0189053
2024-06-15,Brazil,Power,0.0475056
2024-06-15,Brazil,Residential,0.00430944
2024-06-16,Brazil,Domestic Aviation,0.0216317
2024-06-16,Brazil,Ground Transport,0.395754
2024-06-16,Brazil,Industry,0.538041
2024-06-16,Brazil,International Aviation,0.0185139
2024-06-16,Brazil,Power,0.0476902
2024-06-16,Brazil,Residential,0.0192148
2024-06-17,Brazil,Domestic Aviation,0.0247837
2024-06-17,Brazil,Ground Transport,0.624882
2024-06-17,Brazil,Industry,0.438075
2024-06-17,Brazil,International Aviation,0.0200281
2024-06-17,Brazil,Power,0.0388295
2024-06-17,Brazil,Residential,0.0241491
2024-06-18,Brazil,Domestic Aviation,0.024838
2024-06-18,Brazil,Ground Transport,0.63628
2024-06-18,Brazil,Industry,0.38385
2024-06-18,Brazil,International Aviation,0.0202946
2024-06-18,Brazil,Power,0.0340232
2024-06-18,Brazil,Residential,0.0222828
2024-06-19,Brazil,Domestic Aviation,0.0245643
2024-06-19,Brazil,Ground Transport,0.639262
2024-06-19,Brazil,Industry,0.409611
2024-06-19,Brazil,International Aviation,0.0191421
2024-06-19,Brazil,Power,0.0363065
2024-06-19,Brazil,Residential,0.0214183
2024-06-20,Brazil,Domestic Aviation,0.0252486
2024-06-20,Brazil,Ground Transport,0.638153
2024-06-20,Brazil,Industry,0.407741
2024-06-20,Brazil,International Aviation,0.018886
2024-06-20,Brazil,Power,0.0361408
2024-06-20,Brazil,Residential,0.0455368
2024-06-21,Brazil,Domestic Aviation,0.0259931
2024-06-21,Brazil,Ground Transport,0.636424
2024-06-21,Brazil,Industry,0.420542
2024-06-21,Brazil,International Aviation,0.0196647
2024-06-21,Brazil,Power,0.0372755
2024-06-21,Brazil,Residential,0.0649027
2024-06-22,Brazil,Domestic Aviation,0.0240526
2024-06-22,Brazil,Ground Transport,0.544527
2024-06-22,Brazil,Industry,0.472705
2024-06-22,Brazil,International Aviation,0.0197798
2024-06-22,Brazil,Power,0.0418991
2024-06-22,Brazil,Residential,0.0224979
2024-06-23,Brazil,Domestic Aviation,0.0225345
2024-06-23,Brazil,Ground Transport,0.377619
2024-06-23,Brazil,Industry,0.474192
2024-06-23,Brazil,International Aviation,0.0194701
2024-06-23,Brazil,Power,0.0420309
2024-06-23,Brazil,Residential,0.00269721
2024-06-24,Brazil,Domestic Aviation,0.0249902
2024-06-24,Brazil,Ground Transport,0.588187
2024-06-24,Brazil,Industry,0.53986
2024-06-24,Brazil,International Aviation,0.0194793
2024-06-24,Brazil,Power,0.0478514
2024-06-24,Brazil,Residential,0.0719994
2024-06-25,Brazil,Domestic Aviation,0.0251673
2024-06-25,Brazil,Ground Transport,0.62532
2024-06-25,Brazil,Industry,0.641556
2024-06-25,Brazil,International Aviation,0.0203552
2024-06-25,Brazil,Power,0.0568654
2024-06-25,Brazil,Residential,0.212175
2024-06-26,Brazil,Domestic Aviation,0.0248373
2024-06-26,Brazil,Ground Transport,0.631242
2024-06-26,Brazil,Industry,0.736131
